video_id,title,channel_name,published_date
O095GG34OC4,【歌ってみた】Monster/covered by 花咲みやび&奏手イヅル&アステル・レダ&岸堂天真,Temma Ch. 岸堂天真,2021-10-31T11:00:10Z
NtlIdOn_r0c,ヴァンパイア / DECO*27 (coverd by 甲斐田晴)【歌ってみた】,甲斐田 晴 / Kaida Haru【にじさんじ】,2021-05-15T11:00:17Z
NvngPlElMWM,ANIMA (Piano ver.) - ReoNa // covered by 松永依織,武田P / RIOT MUSICプロデューサー,2021-02-11T20:24:37Z
Ny9AWX4SWQk,【歌ってみた】冬がくれた予感【 i's - 樋口楓 / リゼ・ヘルエスタ / 竜胆尊 cover】,竜胆 尊 / Rindou Mikoto,2020-03-27T11:00:13Z
Nu3p9QaI6uA,『だれかの心臓になれたなら。』歌ってみた - 出雲霞,《IzumoKasumi》Project channel【にじさんじ】,2019-10-13T14:45:12Z
O8XGYnvYBg0,くちづけDiamond / WEAVER Covered by 成瀬鳴(Naruse Naru),成瀬 鳴 / Naruse Naru【にじさんじ】,2022-10-14T11:00:07Z
O-SXhtYjprc,【17人で合唱】ダンベル何キロ持てる？『お願いマッスル』【歌ってみた】,hololive ホロライブ - VTuber Group,2019-09-08T12:00:05Z
O4Oz8Gn6oDY,【アニソン】only my railgun 歌ってみた AZKi【初挑戦】,AZKi Channel,2018-11-27T10:58:34Z
Nuy3APy-LAk,【大人のぼくで】ヴァンパイア／えま★おうがすと【歌ってみた】,えま★おうがすと,2021-05-21T11:00:17Z
OCALS7xgtVI,ゾンビ/沙花叉クロヱ(cover),Chloe ch. 沙花叉クロヱ - holoX -,2022-10-09T11:00:12Z
O4_3z373T_E,幽霊東京 - Ayase (Cover) / KMNZ LIZ,KMNZ LIZ,2020-02-22T13:30:01Z
ODgXa13mbWg,【歌って踊ってみた】チューリングラブ /SMC組(Cover),葉加瀬 冬雪 / Hakase Fuyuki,2022-01-28T09:00:16Z
O8v5S1nhKzo,【１周年記念】ダダダダ天使／湊あくあ【歌ってみた】,Aqua Ch. 湊あくあ,2019-08-17T14:14:39Z
O7VkIEavVF8,THE BADDEST - K/DA Mashup ver. / cover by Miori Celesta x Manaka Umio,Miori Celesta Ch. ミオリ・セレスタ,2021-03-10T06:33:02Z
O9ZIxFdJB8s,【歌ってみた】きらいな人 covered by 花譜,花譜,2021-04-27T09:00:01Z
O6XYVRnixWU,LOVE&ROLL - supercell ( Cover ) / VESPERBELL カスカ,VESPERBELL,2020-07-02T11:00:07Z
O9I3boiujdE,シスターセクトルージュ ／nyanyannya (cover by 楓ギルリリ),Yuhi Riri Official,2019-12-23T11:00:11Z
O1wNjl9qSOE,蒼い鳥 (Aoi tori) - 如月千早(今井麻美) // covered by 凪原涼菜,Meteopolis from RIOT MUSIC,2022-11-30T10:00:11Z
O-mJralH_OY,【チューリングラブ// Turing Love】Cover by Pomu Rainpuff, Elira Pendora,Pomu Rainpuff 【NIJISANJI EN】,2023-05-01T22:00:08Z
OC-VqdP1Kow,【あなたはあなただから】スーパーヒーロー 歌ってみた AZKi【Guiano】,AZKi Channel,2020-03-04T11:00:10Z
O01nNUXFoM8,あの夏が飽和する。 / 天音かなた(cover),Kanata Ch. 天音かなた,2023-02-09T09:00:06Z
OG29lJ0Ai3o,地球最後の告白を / Covered by フレン・E・ルスタリオ【1週間ワンコーラス歌ってみた】,フレン・E・ルスタリオ,2022-08-28T12:14:32Z
ODoMR41ejFM,ルマ／ 星川サラ cover【かいりきベア】,星川サラ / Sara Hoshikawa,2020-07-21T11:00:10Z
OJMGExNXt3c,『PaⅢ.SENSATION』歌ってみた【にじさんじ】,魔使マオ -matsukai mao-,2022-10-31T11:00:06Z
ODIw5CNlcmE,【鬼滅の刃】紅蓮華 - LiSA / 星乃めあ【歌ってみた】Demon Slayer Opening Full Gurenge cover,MaiR Official YouTube,2020-02-04T13:00:12Z
ODKSDS-jpOU,【オリジナルMV】「This Game」歌ってみた【神楽めあ】,神楽めあ / KaguraMea,2019-08-02T09:58:46Z
ODdak8_0DCs,【 日清3DLIVE 】Palette/常闇トワ full covered by 桃鈴ねね【 ちらみせ  】,Nene Ch.桃鈴ねね,2022-06-30T12:05:12Z
OITs4Q6QpdM,【歌ってみた】鬼KYOKAN  / アステル 奏手イヅル,astel ch.アステル,2021-10-24T10:00:12Z
OGGzkx1Yl5o,【歌ってみた】 メランコリック cover by. Gaon,가온 / GAON 【NIJISANJI KR】,2021-02-14T12:30:17Z
OQhgl-kSHoU,⋆⸜ 3Dで歌ってみた ⸝⋆ 廃都アトリエスタにて - 西園チグサ＆舞元啓介,西園チグサ / Nishizono Chigusa,2021-12-30T08:00:15Z
OEOdEaaeftw,ハッピー☆マテリアル (Happy Material) // covered by 松永依織 道明寺ここあ 芦澤サキ,松永依織 / IORI MATSUNAGA,2022-06-10T11:00:19Z
OGYu6Kj3bL0,【歌ってみた】スイートマジック 【戌神ころね】,Korone Ch. 戌神ころね,2019-10-01T13:00:12Z
OKMh5VqhsrE,別の人の彼女になったよ / wacci【Covered by 朝日南アカネ/町田ちま/来栖夏芽/にじさんじ】,朝日南アカネ / Asahina Akane 【にじさんじ】,2021-02-06T09:00:11Z
OGNkqiGcQQQ,【cover】怪物 / YOASOBI【白雪巴/にじさんじ】,白雪 巴/Shirayuki Tomoe,2021-02-28T13:00:16Z
OKAK0IzIF0s,【歌ってみた】うっせぇわ/Ado【長尾景cover】【にじさんじ】,長尾 景 / Nagao Kei【にじさんじ】,2021-07-02T14:00:31Z
OGtofLNptE0,EYE / Covered by 甲斐田晴【毎日ワンコーラス投稿：２５日目】,甲斐田 晴 / Kaida Haru【にじさんじ】,2022-04-28T11:00:24Z
OO1d6wNgHvQ,KING - Kanaria // covered by 芦澤 サキ,芦澤サキ / SAKI ASHIZAWA,2022-01-06T10:00:24Z
OH1pzQNO0Vc,【 歌ってみた 】フラジール / ぬゆり【 covered by 羽継烏有 】,Uyu Ch. 羽継烏有 - UPROAR!! -,2022-06-23T10:00:12Z
OIZ2S_z_95Q,【MV】プライド革命  -歌ってみた - Covered by 道明寺ここあ,ここあMusic,2019-09-28T11:00:05Z
OPno2a93-5Y,君の知らない物語 (Kimi no shiranai Monogatari) - supercell // covered by 凪原涼菜,凪原涼菜 / SUZUNA NAGIHARA,2021-10-29T10:00:10Z
OPu4poR35Dw,濁雨 / ラプラス・ダークネス cover,Laplus ch. ラプラス・ダークネス - holoX -,2022-06-22T11:30:12Z
OL8w8DSCm_k,【歌ってみた】革命バーチャルリアリティー  covered by 花譜,花譜 -KAF-,2021-07-18T09:00:01Z
OPztLbOSoRY,【歌ってみた】ポジティブ・パレード / Covered by 獅子神レオナ【DECO*27】,獅子神レオナ/レオナちゃんねる,2020-02-09T12:00:02Z
OO6Nu2au5QQ,どうぶつの森のあれ (covered by よるみどり),緑仙 / Ryushen,2020-04-25T06:17:41Z
OQ1BaOiYFRU,ヨルシカ - 雨とカプチーノ / 星乃めあ【歌ってみた】弾き語りカバーMV,MaiR Official YouTube,2019-08-14T10:57:47Z
OS_xkH6DCl8,三原色 / YOASOBI(covered by 犬山たまき×白雪みしろ×愛宮みるく),Tamaki Ch. 犬山たまき / 佃煮のりお,2021-11-30T11:00:11Z
OR1Epbc_NNE,KING／角巻わため(Cover),Watame Ch. 角巻わため,2021-02-12T11:00:14Z
OSxMmnc6DrA,愛言葉Ⅲ / DECO*27(covered by 白雪みしろ),白雪みしろShirayuki Mishiro,2021-12-06T13:30:16Z
OUuoVVbeWy0,集結の園へ (Shuuketsuno Sonoe) - 林原めぐみ // covered by 凪原涼菜,Meteopolis from RIOT MUSIC,2022-12-21T10:00:11Z
OS3gzQ5AmTM,あいつら全員同窓会：歌ってみた：麻婆豆腐,麻婆豆腐,2021-08-07T06:05:15Z
ORk8LqSOXIk,Doja Cat "Say So" Japanese Cover,Bao Ch. 海の幽霊,2020-10-31T20:30:09Z
OQHu_6-ldHk,【相羽ういは/健屋花那】DECO*27 - おじゃま虫 歌ってみた＃くまいさん【バレンタイン記念🍫💕】【にじさんじ】,相羽ういは〖Aiba Uiha〗にじさんじ所属,2021-02-13T13:00:15Z
OQ_cf-7ZAT4,Giga & KIRA - Getcha! (cover) / Taka Radjiman × Suha Min【にじさんじ】,Taka Radjiman【NIJISANJI ID】,2021-05-02T11:30:17Z
OTu0jtDhRCk,Beautiful World - 宇多田ヒカル // covered by 凪原涼菜,凪原涼菜 / SUZUNA NAGIHARA,2022-04-04T10:00:18Z
ORNWrC3uto0,マーシャル・マキシマイザー / Covered by Uto&Nabi,Nabi,2022-06-30T11:00:10Z
Oc7Z-ftmHZI,空に歌えば - amazarashi ( Cover ) / VESPERBELL ヨミ,VESPERBELL,2022-11-17T11:00:11Z
OVBgLrNxR3s,〖Cover〗ロンリーユニバース (Lonely Universe)【Layla Alstroemeria | Reza Avanluna | NIJISANJI ID】,Layla Alstroemeria [NIJISANJI ID],2021-05-23T12:30:16Z
OTlSv11KRGI,打上花火／covered byカグラナナ×犬山たまき【歌ってみた】,カグラナナchannel／ななかぐら,2020-11-28T10:00:13Z
OVXm2ziVbWU,おどるポンポコリン (Odoru Ponpokorin) - B.B.クイーンズ / E-girls // covered by 長瀬有花,長瀬有花 / YUKA NAGASE,2021-01-11T10:00:16Z
OXAkx5_A9rE,KING／Covered by紫咲シオン【歌ってみた】,Shion Ch. 紫咲シオン,2020-11-15T13:00:13Z
OrecUhOUpbw,「シンデレラ」不知火フレア(Cover)【歌ってみた】,Flare Ch. 不知火フレア,2021-11-12T10:00:12Z
Oa9ZcT17Pec,PaⅢ.SENSATION / 雄之助 (covered by cresc.),緑仙 / Ryushen,2022-12-30T10:30:08Z
OXOWoRWTk6Q,【歌ってみた】うつくしいひと covered by 花譜,花譜,2019-08-19T09:00:56Z
OXpTBiQoSPg,KING - Kanaria(Covered byレヴィ・エリファ)【Levi Elipha】,レヴィ・エリファ-Levi Elipha-,2021-01-24T09:00:12Z
OVrx6GhWj04,🖤OBSYDIA - Black Out🖤 (Korean ver.) / #56S COVER 【にじさんじ】,セフィナ / Seffyna【にじさんじ】,2022-05-21T10:00:13Z
OZ3TBw0IfBg,花に亡霊 / HACHI .cover 【歌ってみた】,HACHI,2020-05-27T12:00:32Z
OVkMURYQZOw,カミイロアワセ covered by 赤羽葉子,赤羽葉子ちゃんねる,2021-04-05T10:00:19Z
OeoXTro6sxU,【歌ってみた】だれかの心臓になれたなら【にじさんじ/える】,える / Elu【にじさんじ】,2021-09-18T10:00:12Z
OXr8T40i8Q0,【Siska Leontyne】Yoru Ni Kakeru / 夜に駆ける【Cover】,Siska Leontyne 【NIJISANJI ID】,2020-10-16T11:30:11Z
OaMyT_WXPoE,絶え間なく藍色 - 獅子志司 (Cover) / KMNZ LIZ,KMNZ LIZ,2019-10-05T12:30:01Z
ObxjUIeEGuY,ダーリン - MARETU (Cover) / KMNZ LIZ,KMNZ LIZ,2020-10-30T12:00:10Z
OkTpgAiR8Ng,残響散歌 (Zankyosanka) - Aimer // covered by 凪原涼菜,Meteopolis from RIOT MUSIC,2022-10-14T10:00:18Z
OfO3_qclaVc,only my railgun - fripSide ( Cover ) / VESPERBELL カスカ,VESPERBELL,2022-04-21T11:00:09Z
OVlhmuCvHt4,【Elaine】炎 (homura) - Acoustic Arrange 【COVER】,Elaine Ch. ◆ KoMETA Virtual Live,2021-12-19T04:45:01Z
P-bBKa8Bb_Q,「Cover」The Forgotten Song - Nanashi Mumei,Nanashi Mumei Ch. hololive-EN,2022-08-20T01:00:12Z
OjpmQywejQM,【Cover】太陽系デスコ / RIZnote【奏手イヅル/律可】,Izuru Ch. 奏手イヅル,2019-12-09T12:00:10Z
OcGhtS13eLs,【歌ってみた】雨き声残響 covered by 花譜,花譜,2020-01-20T09:00:06Z
OvswBKfffPc,ヴィラン(Short cover)/雪城眞尋【歌ってみた】,雪城眞尋/Yukishiro Mahiro【にじさんじ所属】,2022-01-26T11:00:15Z
P0tXT3iv8-U,炎(Covered by レヴィ・エリファ)【歌ってみた /カバー】【にじさんじ/Levi Elipha】,レヴィ・エリファ-Levi Elipha-,2021-09-25T11:00:10Z
P7hHK3sjRTk,残響散歌 (Zankyosanka) - Aimer // covered by 芦澤 サキ,芦澤サキ / SAKI ASHIZAWA,2022-03-29T10:12:14Z
OgFkJ2ly97Q,【COVER】Ijime,Dame,Zettai イジメ、ダメ、ゼッタイ ft. Matsuro Meru 末路める【Tsunderia】,Meruru Ch. 末路める,2020-12-19T03:09:47Z
P9lyzlKb3PI,少女レイ / Covered by 甲斐田晴【毎日ワンコーラス投稿：２３日目】,甲斐田 晴 / Kaida Haru【にじさんじ】,2022-04-26T11:00:09Z
OY4ydGX_7tw,酔いどれ知らず (Yoidore Shirazu) - Kanaria // covered by 凪原涼菜,Meteopolis from RIOT MUSIC,2023-02-07T12:00:27Z
Orl1iYut6Vc,いかないで/森中花咲【歌ってみた】,森中花咲,2018-04-01T11:00:03Z
OtpqIXEkMQA,【歌ってみた】Mrs.Pumpkinの滑稽な夢／紫咲シオン×猫又おかゆ【ハロウィン】,Shion Ch. 紫咲シオン,2019-10-31T10:00:10Z
OsUybM5cJUc,【Cover】テレキャスタービーボーイ / 奏手イヅル(Kanade Izuru),Izuru Ch. 奏手イヅル,2020-08-16T10:00:11Z
P4uBibShEK0,ジェラシス - 尾丸ポルカ(cover),Polka Ch. 尾丸ポルカ,2021-07-13T10:00:13Z
OroZzY9nRQk,【歌ってみた】花を唄う【covered by 山神カルタ】,山神 カルタ / Karuta Yamagami,2021-04-25T08:00:11Z
OvGd6DqmA2c,🎁ロリ組で『好き！雪！本気マジック』歌ってみた🎅,♥️♠️物述有栖♦️♣️,2018-12-24T14:57:47Z
On5gvNPjXGQ,KING-Kanaria/covered by キズナアイ【歌ってみた】,A.I.Channel,2020-08-28T08:24:54Z
OzXPlX9KgJk,ブリキノダンス / 日向電工『covered by 律可』,Rikka ch.律可,2020-08-23T12:30:12Z
Oj4otPEmWKA,刀ピークリスマスのテーマソング2022：歌ってみた：麻婆豆腐,麻婆豆腐,2023-03-08T08:00:22Z
OulBLGWhLH8,【MMD】Gimme×Gimme／covered by カグラナナ【4K】,カグラナナchannel／ななかぐら,2020-10-11T09:00:12Z
P1GH-04ebzo,【Cover】愛して愛して愛して / 奏手イヅル(Kanade Izuru),Izuru Ch. 奏手イヅル,2021-01-29T10:00:11Z
OsVv3QaOBcw,No Logic / covered by 黒井しば,黒井しば【にじさんじの犬】,2020-03-10T13:00:12Z
PBm5er4ByNo,Mrs.Pumpkinの滑稽な夢 covered by #みこでび,竜胆 尊 / Rindou Mikoto,2022-11-05T11:00:08Z
P1Qtn6p6468,深愛 / 水樹奈々 covered by 白雪巴,白雪 巴/Shirayuki Tomoe,2021-06-25T13:30:12Z
P694QbGGTLY,ラブカ？ - 柊キライ / 町田ちま(Cover),町田ちま【にじさんじ】,2021-03-21T13:15:14Z
P3HGnCblZPo,【アニメ】暁の車 covered by 凪原涼菜,武田P / RIOT MUSICプロデューサー,2021-01-08T15:02:56Z
PLybdR-J4wk,シンデレラ / DECO*27【covered by 鈴鹿詩子/にじさんじ】,鈴鹿詩子 Utako Suzuka,2021-12-25T11:00:14Z
PBTZTDOk3HE,エンヴィーベイビー - Kanaria/covered by キズナアイ【歌ってみた】,A.I.Channel,2021-03-05T10:00:17Z
P7vTF-vfBrM,完全感覚Dreamer (Kanzen Kankaku Dreamer) - ONE OK ROCK // covered by 芦澤 サキ,芦澤サキ / SAKI ASHIZAWA,2020-11-05T10:00:05Z
PERuvB_p53g,【猫宮ひなた】スティールユー/Omoi【歌ってみた＆踊ってみた】※音量注意,ひなたチャンネル (Hinata Channel),2022-12-04T11:00:11Z
P6oaAwcC0Vc,YELLOW - 神山羊 // covered by 長瀬有花,長瀬有花 / YUKA NAGASE,2021-04-09T10:00:08Z
PAJJT_L55ws,【月ノ美兎】ネコミミモード/Neko mimi mode【歌ってみた】,月ノ美兎,2019-04-09T12:57:45Z
PPK0VbqQtX4,夢の中へ／GILZAREN III × LEE ROHA (Cover),イ・ロハ / LeeRoha【にじさんじ】,2021-10-09T12:00:11Z
PAU3XzBXZG4,【レッサーパンダ/自由に自己PR】Corruption（Cover）,KMNZ ARCHIVES,2020-10-02T10:00:06Z
OxKHS511bqA,【cover】テオ【歌ってみた/ときのそら】,SoraCh. ときのそらチャンネル,2023-05-20T11:00:09Z
PD7uK-r74gg,神っぽいな ：歌ってみた：麻婆豆腐,麻婆豆腐,2021-11-12T08:05:57Z
PM6PXBT9iZw,夜のピエロ/ジョー・力一(Cover),ジョー・力一 Joe Rikiichi,2021-08-31T12:00:11Z
PEp6UEMX8DM,【歌ってみた】After All  covered by 花譜,花譜,2020-11-08T09:00:01Z
PG5QDm3fjS8,【オリジナルMV】愛を伝えたいだとか（あいみょん）cover【家長むぎ×鈴鹿詩子×える×夜見れな/にじさんじ】,鈴鹿詩子 Utako Suzuka,2019-12-03T11:00:15Z
PNe8WYigrkU,ジャンキーナイトタウンオーケストラ / 猫又おかゆ (Cover),Okayu Ch. 猫又おかゆ,2022-12-26T10:00:10Z
PP2TG2H9nZ4,【⚠️点滅注意】p.h. / 久誠レイ (Cover),Kumasa Rei ch. 久誠レイ,2022-06-04T09:00:22Z
PUc38ecTbtU,Gamble Rumble - m.o.v.e // covered by 皇 美緒奈 道明寺ここあ,Meteopolis from RIOT MUSIC,2022-07-29T10:01:57Z
PQADzkdWlNc,ヨルシカ - 花に亡霊/雪城眞尋&える(cover),雪城眞尋/Yukishiro Mahiro【にじさんじ所属】,2021-08-22T08:00:13Z
PDCtxsAJ_cM,【MV】MONSTER / Covered by Gavis Bettel【歌ってみた】,Gavis Bettel Ch. HOLOSTARS-EN,2023-05-18T01:30:08Z
PEh5AqmAsJ8,【ボディーガードが】ファンサ【歌ってみた】,レイン・パターソン／Lain Paterson【にじさんじ】,2023-03-13T09:00:10Z
PLDQnVSBhpE,【MV】RESISTER 歌ってみた - 道明寺ここあ,ここあMusic,2019-07-13T11:00:06Z
PRr1MY7FU94,夏夜のマジック (Natsuyo no magic) - indigo la End // covered by 長瀬有花,長瀬有花 / YUKA NAGASE,2021-08-17T10:00:09Z
PYWfAyyTZGc,ドライフラワー / 優里(covered by 犬山たまき×熊谷タクマ),Tamaki Ch. 犬山たまき / 佃煮のりお,2022-08-04T09:00:12Z
PSVbvYsn4OA,ウルフィズム ギルザレンⅢ世×剣持刀也×カザキ様 cover,森中花咲,2021-10-31T13:00:12Z
PNSMjYM-eSs,【歌ってみた】セツナトリップ / Last Note.【Kotone(天神子兎音)cover】,天神 子兎音 Tenjin Kotone,2019-11-01T12:00:07Z
PJJqWjHXBCs,アイドル - YOASOBI // covered by 凪原涼菜,凪原涼菜 / SUZUNA NAGIHARA,2023-05-02T12:00:18Z
PLVyV7ytb_c,ノンブレス・オブリージュ　踊ってみた | covered by 山神カルタ,山神 カルタ / Karuta Yamagami,2023-02-24T11:00:10Z
PPM6GNA0hLA,約束 (Yakusoku) - THE IDOLM@STER // covered by 道明寺ここあ,COCOA CHANNEL,2020-04-13T10:00:14Z
PPkbBhQ6Cq4,金星のダンス - ナユタン星人(Cover) / KMNZ LIZ,KMNZ LIZ,2018-07-09T02:50:29Z
PahV5CwJB6M,【Hana Macchia】Ame to Cappuccino / 雨とカプチーノ〖cover〗,Hana Macchia Ch.【NIJISANJI ID】,2020-06-14T12:00:10Z
PTWIlO4MtHc,【歌ってみた】君じゃなきゃダメみたい/SMC組(Cover),葉加瀬 冬雪 / Hakase Fuyuki,2020-09-19T12:00:10Z
PLpSRXl0sF4,【12歳】アイドル/歌ってみた【心はいつでも】,non,2023-04-24T11:17:04Z
PaCYw28Ta-w,おはようのうた／角巻わため【original】,Watame Ch. 角巻わため,2021-08-11T13:30:12Z
PRLkbN2uIFY,「ヨンジュウナナ」歌ってみた【＊なみりん】,*namirin,2014-01-12T12:44:57Z
PU0exaFoGJQ,【替え歌】『腐日』（腐女子の白日（hakujitsu）/King Gnu）【にじさんじ/鈴鹿詩子】parody for geek girl (cover)With English subtitles,鈴鹿詩子 Utako Suzuka,2020-01-31T11:00:12Z
P_1YfJONhMU,【short】CH4NGE / Giga 【covered by 水無世燐央 Minase rio】,Rio Ch. 水無世燐央 - UPROAR!! -,2022-10-25T22:00:10Z
PWoVbKb-1xo,君の好きなうた (Kimi no Sukina Uta) - UVERworld // covered by 芦澤 サキ,芦澤サキ / SAKI ASHIZAWA,2022-04-14T10:00:21Z
PhKrW9NdKgQ,✦ .* ヒトリゴト -  ClariS(Covered by ぽさんけ)  ┊天宮こころ/エリー・コニファー/ラトナ・プティ #ぽさんけ3周年記念,天宮 こころ / Amamya Ch.,2022-08-08T11:00:14Z
PYIqq4i6-WM,【歌ってみた】紅蓮華/LiSA/鬼滅の刃/主題歌(Covered by 小野町春香)【にじさんじ】,小野町 春香 / Onomachi Haruka 【にじさんじ】,2021-01-28T12:00:11Z
PUog0Kdm40I,ヒステリックナイトガール - PSYQUI (Cover) / KMNZ LIZ,KMNZ LIZ,2020-08-11T12:00:08Z
PaNB3bi9cFo,【#歌ってみた🌸🌙】 可愛くなりたい Cover - ナセラ (Na Sera),ナ セラ / Na Sera【にじさんじ】,2022-12-16T10:00:09Z
PXqGVxKLMZQ,【歌ってみた】回レ！雪月花 / 歌組雪月花【Kotone(天神子兎音)cover】,天神 子兎音 Tenjin Kotone,2019-11-22T12:00:08Z
PYzTq7YEPBI,【COVER】KING - Kanaria【Ayunda Risu】,Ayunda Risu Ch. hololive-ID,2020-11-10T11:00:10Z
PZ1Oyi3JWWY,【 #ホロライブSSS 歌ってみた】『Shiny Smily Story』コール練習動画(試聴尺ver.)【星街すいせい / 友人A】,hololive ホロライブ - VTuber Group,2019-09-11T11:00:05Z
PUPwWb1HSj0,【 歌ってみた 】可愛くてごめん ( ver. 奈羅花 ),奈羅花 - Naraka -,2023-02-14T08:00:10Z
PbES-AmqohM,プレパレード - 逢坂大河(釘宮理恵)・櫛枝実乃梨(堀江由衣)・川嶋亜美(喜多村英梨) ( Cover ) / VESPERBELL カスカ,VESPERBELL,2021-07-02T11:00:18Z
PiftBi_PZ_k,リテラシー (cover) / wotaku - 三枝明那,三枝明那 / Saegusa Akina,2021-08-23T11:00:12Z
PerzMoTou-k,【歌ってみた】ブルーバード【#15】,Suisei Channel,2018-08-12T22:00:01Z
PeuIvDUBCw8,ライラック / 美波 covered by 律可【#V歌リレー】,Rikka ch.律可,2020-05-30T12:15:12Z
PVrf4wnaaXE,【歌ってみた】きっとパルケエスパーニャ\cover【周央サンゴ】,周央 サンゴ / Suo Sango【にじさんじ】,2023-02-11T11:00:09Z
PdGO7VWO-1E,ヴィーナスとジーザス (Venus to Jesus) - やくしまるえつこ // covered by 長瀬有花,長瀬有花 / YUKA NAGASE,2021-03-07T10:00:15Z
PeLoZ0V00ro,Creepy Nuts - Katsute Tensai Datta Oretachi e | かつて天才だった俺たちへ  (Cover by Taka Radjiman)【NIJISANJI ID】,Taka Radjiman【NIJISANJI ID】,2020-12-23T12:30:11Z
